filepath,raw_label,unified_label,source,group_id,split
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-5-_x4_jpg.rf.bb7a2bc26de5e790e4dc0d11ddb888e9.jpg,Dermatitis,Allergic_dermatitis,datatset2,1113,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-6-_x4_jpg.rf.042491280fa8400836b467875737adfa.jpg,Dermatitis,Allergic_dermatitis,datatset2,1114,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-6-_x4_jpg.rf.44617e8f61623f3857522ada71bbdb36.jpg,Dermatitis,Allergic_dermatitis,datatset2,1114,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-6-_x4_jpg.rf.dfd084e7ced1f155dd81b09cc5b3c079.jpg,Dermatitis,Allergic_dermatitis,datatset2,1114,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-8-_x16_jpg.rf.1967761ce95ae4e657de81a74eff5d6d.jpg,Dermatitis,Allergic_dermatitis,datatset2,1115,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\OIP-8-_x16_jpg.rf.60368a830547a387626bb3230e8bc845.jpg,Dermatitis,Allergic_dermatitis,datatset2,1115,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00345_jpg.rf.01b0d9b40872304a160838bb0f5f95a0.jpg,Dermatitis,Allergic_dermatitis,datatset2,1116,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00345_jpg.rf.ac0a530e09302f586245a39efda2716e.jpg,Dermatitis,Allergic_dermatitis,datatset2,1116,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00349_jpg.rf.0a29843b59b4702ca273916b7ec7919f.jpg,Dermatitis,Allergic_dermatitis,datatset2,1117,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00349_jpg.rf.6a776efdb3df69f46c60b22c2e55b9ac.jpg,Dermatitis,Allergic_dermatitis,datatset2,1117,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00353_jpg.rf.5a7d5a8e46d71af0607a21b916a8634e.jpg,Dermatitis,Allergic_dermatitis,datatset2,1118,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00353_jpg.rf.d250b5714ab03481f8abb8df83fccf13.jpg,Dermatitis,Allergic_dermatitis,datatset2,1118,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00357_jpg.rf.d8c93701a14a2295b09e7b72934e1703.jpg,Dermatitis,Allergic_dermatitis,datatset2,1119,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00361_jpg.rf.57f150d711430e0d4199f4a243e9e235.jpg,Dermatitis,Allergic_dermatitis,datatset2,1120,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00361_jpg.rf.8db24420c0926fa1a2ec921299da75ec.jpg,Dermatitis,Allergic_dermatitis,datatset2,1120,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00365_jpg.rf.14966f017fd671a19cfb5bf7d07e967d.jpg,Dermatitis,Allergic_dermatitis,datatset2,1121,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00365_jpg.rf.709ae303759769526f001c64f5408166.jpg,Dermatitis,Allergic_dermatitis,datatset2,1121,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00445_jpg.rf.30403d901f294bc1bcb8c069d4cea28b.jpg,Dermatitis,Allergic_dermatitis,datatset2,1122,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00445_jpg.rf.5ec2d40264303762c98a680c17893a40.jpg,Dermatitis,Allergic_dermatitis,datatset2,1122,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00445_jpg.rf.fc52b5dca397de7224acc8c06b3d8d38.jpg,Dermatitis,Allergic_dermatitis,datatset2,1122,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\photo_jpg.rf.5b97d0bc09d434632ba45087def21e31.jpg,Dermatitis,Allergic_dermatitis,datatset2,1233,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic0_jpg.rf.18251d594f0a3b331fc81bc3eedbb89a.jpg,Dermatitis,Allergic_dermatitis,datatset2,1234,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic1_jpg.rf.106df43c414b8ec05b25593274acdf80.jpg,Dermatitis,Allergic_dermatitis,datatset2,1235,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic2_jpg.rf.a5a4220eeb5180a7580ec77ab62d5527.jpg,Dermatitis,Allergic_dermatitis,datatset2,1236,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic3_jpg.rf.4ae10e5ff4e0a7fa16527b7e68b5802f.jpg,Dermatitis,Allergic_dermatitis,datatset2,1237,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic5_jpg.rf.2961cfd5a53d0d2330ab637d7cf509ef.jpg,Dermatitis,Allergic_dermatitis,datatset2,1238,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic6_jpg.rf.5f3b610dbcc955b19e2ea2888632db76.jpg,Dermatitis,Allergic_dermatitis,datatset2,1239,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic7_jpg.rf.df2991418bd4b603c04ae57ac2718a8e.jpg,Dermatitis,Allergic_dermatitis,datatset2,1240,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic8_jpg.rf.bb93793df837834a2c989212d4b96ac9.jpg,Dermatitis,Allergic_dermatitis,datatset2,1241,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\pic9_jpg.rf.10e7ad624c436341b89068de209a25a9.jpg,Dermatitis,Allergic_dermatitis,datatset2,1242,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\red-circle-ri-1mo-450_jpg.rf.b6d1313d8a655e6c296f9c9d06981c6e.jpg,Dermatitis,Allergic_dermatitis,datatset2,1243,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Reply-to-don-t-let-your-dog-suffer-in-silence_00001_jpg.rf.bce11e58e1b8a0f332c0935005a8c930.jpg,Dermatitis,Allergic_dermatitis,datatset2,1357,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Reply-to-don-t-let-your-dog-suffer-in-silence_00009_jpg.rf.d342b873ccf78f0094c12de2c6b4fee2.jpg,Dermatitis,Allergic_dermatitis,datatset2,1357,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Reply-to-don-t-let-your-dog-suffer-in-silence_00009_jpg.rf.edc9645331b2308d93ffd1f4d7bd238e.jpg,Dermatitis,Allergic_dermatitis,datatset2,1357,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Reply-to-don-t-let-your-dog-suffer-in-silence_00011_jpg.rf.62f877b09536b418b06024e1a1403595.jpg,Dermatitis,Allergic_dermatitis,datatset2,1123,val
D:\22_SkinSense_ML\datatset2\train\Dermatitis\seborrheic_dermatitis_4935_10_600_webp_jpg.rf.56a373e731a6bc8953b311d1f7575c6f.jpg,Dermatitis,Allergic_dermatitis,datatset2,1244,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00001_jpg.rf.34d677ae6f14c09dcc21c0326406fcb6.jpg,Dermatitis,Allergic_dermatitis,datatset2,1124,test
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00001_jpg.rf.a7d4cf4567b5083010d3ae3bba8f7fd9.jpg,Dermatitis,Allergic_dermatitis,datatset2,1124,test
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00001_jpg.rf.e675294843072a8cb50bc3207ddc6f08.jpg,Dermatitis,Allergic_dermatitis,datatset2,1124,test
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00004_jpg.rf.3d67d82dd0fa9624ec7dd88a5ebf71d3.jpg,Dermatitis,Allergic_dermatitis,datatset2,1125,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00016_jpg.rf.466cda1f2d71534a614d93777202d83d.jpg,Dermatitis,Allergic_dermatitis,datatset2,1126,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00064_jpg.rf.a23b9edcc0e1ccc71d1fd0643a9d5e8c.jpg,Dermatitis,Allergic_dermatitis,datatset2,1127,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00085_jpg.rf.5763beba11fd5c7480f7d93041ae1a48.jpg,Dermatitis,Allergic_dermatitis,datatset2,1128,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\Thank-you-all-for-your-support_00091_jpg.rf.9aa0730272ab2f3bcd2271d1c61b8497.jpg,Dermatitis,Allergic_dermatitis,datatset2,1129,train
D:\22_SkinSense_ML\datatset2\train\Dermatitis\The-perfect-way-to-apply-the-Hot-Spot-Gel_00541_jpg.rf.492b1d7a9d971d8044c0d67c997d8a00.jpg,Dermatitis,Allergic_dermatitis,datatset2,1130,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1005_jpg.rf.8f921a530e4840ba5cd5ed4c3353a6a7.jpg,Fungal_infections,Fungal_infection,datatset2,1385,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1005_jpg.rf.ac51755144e2c6c82881a8486f89b6e9.jpg,Fungal_infections,Fungal_infection,datatset2,1385,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1005_jpg.rf.ba21cc62eec0a09d10bf02320ff42b95.jpg,Fungal_infections,Fungal_infection,datatset2,1385,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1016_jpg.rf.a666986980e03f0f980d3bdb19ccaab3.jpg,Fungal_infections,Fungal_infection,datatset2,1386,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1024_jpg.rf.bcee7b3e818d8c6d8fa2280a8ecbd192.jpg,Fungal_infections,Fungal_infection,datatset2,1387,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1024_jpg.rf.ff2f83294d597198a44be81e73366d68.jpg,Fungal_infections,Fungal_infection,datatset2,1387,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1035_jpg.rf.b96af22cbf6953d1fa1789eebd894013.jpg,Fungal_infections,Fungal_infection,datatset2,1388,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1090_jpg.rf.ef9cbf63932661f510dc2ff8c2d15e86.jpg,Fungal_infections,Fungal_infection,datatset2,1389,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1102_jpg.rf.15b2611a49a098f5b13a0e47f6f27cdd.jpg,Fungal_infections,Fungal_infection,datatset2,1390,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1102_jpg.rf.b30d12d3af827fc71777ec007eca9d77.jpg,Fungal_infections,Fungal_infection,datatset2,1390,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1116_jpg.rf.529e17bb506fa655ae26075968ca6799.jpg,Fungal_infections,Fungal_infection,datatset2,1391,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1116_jpg.rf.7a231ea70cafdbc2c06ab298655676a8.jpg,Fungal_infections,Fungal_infection,datatset2,1391,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1134_jpg.rf.3596fa2f6c6593dda16a9ce7e29e4617.jpg,Fungal_infections,Fungal_infection,datatset2,1392,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1134_jpg.rf.a6cee23080556a6b6072e82807a162a2.jpg,Fungal_infections,Fungal_infection,datatset2,1392,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1147_jpg.rf.9a4dfe6b7933144ae78b9a0fb059cc6b.jpg,Fungal_infections,Fungal_infection,datatset2,1393,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1147_jpg.rf.d5a3a355ad8ed8648262380de28572d3.jpg,Fungal_infections,Fungal_infection,datatset2,1393,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1154_jpg.rf.cfc6f0f701f7e268a5d89a468f821f4a.jpg,Fungal_infections,Fungal_infection,datatset2,1394,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1154_jpg.rf.ee5c80d670d8f198ffd52c3862554b39.jpg,Fungal_infections,Fungal_infection,datatset2,1394,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1154_jpg.rf.f71b62aaaba47c76040ba88e55a65ab7.jpg,Fungal_infections,Fungal_infection,datatset2,1394,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1161_jpg.rf.34b3de638a3fa8170850a3b471dcacdb.jpg,Fungal_infections,Fungal_infection,datatset2,1395,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1161_jpg.rf.6eccec74610aeee5231ad5c5ab39376d.jpg,Fungal_infections,Fungal_infection,datatset2,1395,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1161_jpg.rf.abf60f66704bd68497db48ec2fae64b0.jpg,Fungal_infections,Fungal_infection,datatset2,1395,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1171_jpg.rf.0e059614e252d08de8e448a5534cb66d.jpg,Fungal_infections,Fungal_infection,datatset2,1396,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1171_jpg.rf.68ae46bc4712f45ebc9e22dfa1afa1ed.jpg,Fungal_infections,Fungal_infection,datatset2,1396,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1171_jpg.rf.6b68cc96c8e8924194213e6abc8bfef5.jpg,Fungal_infections,Fungal_infection,datatset2,1396,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1172_jpg.rf.2b18447e85851a92b007aa18aeaf90cd.jpg,Fungal_infections,Fungal_infection,datatset2,1397,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1172_jpg.rf.4fb0160dc352c4e073025e163afdfc80.jpg,Fungal_infections,Fungal_infection,datatset2,1397,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1172_jpg.rf.9d6a891c534d9bbfe49277c7f8e82640.jpg,Fungal_infections,Fungal_infection,datatset2,1397,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1173_jpg.rf.6103f182d3ad7459b478ea4b7ebd9b01.jpg,Fungal_infections,Fungal_infection,datatset2,1398,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1260_jpg.rf.928db70682ace4d3bfd848ce65ea74a0.jpg,Fungal_infections,Fungal_infection,datatset2,1399,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1281_jpg.rf.37d82c769511b3636eb8c99a128cdd0c.jpg,Fungal_infections,Fungal_infection,datatset2,1400,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1281_jpg.rf.3d2e834dee56da7f9e153c05d43a0cf4.jpg,Fungal_infections,Fungal_infection,datatset2,1400,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1281_jpg.rf.52cf841987605afdcc33b72e1ece147c.jpg,Fungal_infections,Fungal_infection,datatset2,1400,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1328_jpg.rf.0185fab8046751f78e5ffe5a37bd37d3.jpg,Fungal_infections,Fungal_infection,datatset2,1401,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1328_jpg.rf.2818336a8d26e7bfc6c2e8bc4125f089.jpg,Fungal_infections,Fungal_infection,datatset2,1401,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1328_jpg.rf.8f1e6161da34c81a24f61d5110be32b8.jpg,Fungal_infections,Fungal_infection,datatset2,1401,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1380_jpg.rf.177d5cbdea493914dbd9dc8a176c93af.jpg,Fungal_infections,Fungal_infection,datatset2,1402,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1380_jpg.rf.194c71c281954a9de4a2dead4d07a13e.jpg,Fungal_infections,Fungal_infection,datatset2,1402,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1555_jpg.rf.593ddf3c23725b72290c762550821b1a.jpg,Fungal_infections,Fungal_infection,datatset2,1403,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1577_jpg.rf.5258d70874c7c01476ce5fe160ec7089.jpg,Fungal_infections,Fungal_infection,datatset2,1404,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1577_jpg.rf.975fd4901677ca7846c71b3b0ad1967e.jpg,Fungal_infections,Fungal_infection,datatset2,1404,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1633_jpg.rf.313cd9a32b19d0ef6d829a667e8044c3.jpg,Fungal_infections,Fungal_infection,datatset2,1405,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1670_jpg.rf.27703f0bffe5df4a8aef160dc5232c41.jpg,Fungal_infections,Fungal_infection,datatset2,1406,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1672_jpg.rf.219451041cf15eccb7d1d1e24a50cb85.jpg,Fungal_infections,Fungal_infection,datatset2,1407,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1672_jpg.rf.2791a2e35375aa3c180bc230762b3501.jpg,Fungal_infections,Fungal_infection,datatset2,1407,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1672_jpg.rf.3ff9f291be457d47c9c5dc4425161c63.jpg,Fungal_infections,Fungal_infection,datatset2,1407,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1739_jpg.rf.8e935cb8e9c547b43a49f58684dd9bfd.jpg,Fungal_infections,Fungal_infection,datatset2,1408,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1867_jpg.rf.ace5602dabbbfa3834bafa3c869f3c79.jpg,Fungal_infections,Fungal_infection,datatset2,1409,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1867_jpg.rf.ade9ee945023971d76c79a85e4384597.jpg,Fungal_infections,Fungal_infection,datatset2,1409,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\1867_jpg.rf.cb71e05c00531badd753b38e24364443.jpg,Fungal_infections,Fungal_infection,datatset2,1409,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung1_jpg.rf.04fd33915fc7b2ba3cc35f295feefbfa.jpg,Fungal_infections,Fungal_infection,datatset2,1556,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung1_jpg.rf.8d0c6a66477c19dc8ac26aff936bbc41.jpg,Fungal_infections,Fungal_infection,datatset2,1556,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung1_jpg.rf.e1356e9123cbef05c23adb0785a48015.jpg,Fungal_infections,Fungal_infection,datatset2,1556,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.a22ab03220e659f37b8adabb15c903f8.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.b66db1635a2fa34bcfa63482ccec275e.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.c1fc13dbd93d023712326f86932ebfc6.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.cc3d2411712ad74ad0a650d9b96aafe0.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.ce44f8df1eb191e04df818c93cf80ede.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.d2b1f3b76058b530675253f1a1d5ada5.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung2_jpg.rf.f70606a87c3cb15a5863c0d3cdea24d5.jpg,Fungal_infections,Fungal_infection,datatset2,1557,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung4_jpg.rf.38fe323027c4e61b8fea4f22f5d7bfe4.jpg,Fungal_infections,Fungal_infection,datatset2,1558,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung4_jpg.rf.59a888b1d799d5bc568ecc84856393ed.jpg,Fungal_infections,Fungal_infection,datatset2,1558,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung4_jpg.rf.5fa6fa6eb3211408072c2b4044704a80.jpg,Fungal_infections,Fungal_infection,datatset2,1558,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung4_jpg.rf.c54a139059dbe179b34884c9b2568982.jpg,Fungal_infections,Fungal_infection,datatset2,1558,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung4_jpg.rf.f0c753a0d5c9a85d32324719daed1bfe.jpg,Fungal_infections,Fungal_infection,datatset2,1558,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.37bc9e9f0cdac292fff884c78d5d8b74.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.3de694d8bd0f1f63b40dcfda14118232.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.517aa578a44ac7ee63e130907c2f79c0.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.841bee9f4e53f1b14499b6d63b3dd575.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.b537b24af192966d93cbc3b6e9fa4e2b.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.d9019eed1f19abab9507b11dd7519aad.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\fung5_jpg.rf.f118f53aa219eb92fb8eee1e0a8bd21d.jpg,Fungal_infections,Fungal_infection,datatset2,1460,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_003_png_jpg.rf.1b7a80b2b65fa18e437e46a480aa4681.jpg,Fungal_infections,Fungal_infection,datatset2,1410,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_003_png_jpg.rf.8bb0dbb1ffc24e8b5450aba2fcef93b1.jpg,Fungal_infections,Fungal_infection,datatset2,1410,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_003_png_jpg.rf.928fe1d156774767767d6c2df471307a.jpg,Fungal_infections,Fungal_infection,datatset2,1410,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_004_png_jpg.rf.7ed29508f535fafb41e8ef1d7b07962a.jpg,Fungal_infections,Fungal_infection,datatset2,1411,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_004_png_jpg.rf.d33795414ab1d15ddadce007e1a392ea.jpg,Fungal_infections,Fungal_infection,datatset2,1411,val
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_005_png_jpg.rf.9d1080f1a503531df5f7bb86b9befe6b.jpg,Fungal_infections,Fungal_infection,datatset2,1412,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_005_png_jpg.rf.ac96f7d80a396d4a6d63f57ea6ca06c6.jpg,Fungal_infections,Fungal_infection,datatset2,1412,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_005_png_jpg.rf.b7bedbd6491af54caf59a85afb2d11cf.jpg,Fungal_infections,Fungal_infection,datatset2,1412,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_006_jpg.rf.67f1e30bf5021b5337b47e149cd8994b.jpg,Fungal_infections,Fungal_infection,datatset2,1413,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_008_jpg.rf.e337bb6d335f4dbed473bc3898497292.jpg,Fungal_infections,Fungal_infection,datatset2,1414,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_008_jpg.rf.f5bb03a2cf589d3cb7550fadf2ea5ad2.jpg,Fungal_infections,Fungal_infection,datatset2,1414,train
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_009_jpg.rf.1f0294dc3a5268f1e12735b31598d156.jpg,Fungal_infections,Fungal_infection,datatset2,1415,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_009_jpg.rf.311dbfe346db40d5d923d87d0307ac45.jpg,Fungal_infections,Fungal_infection,datatset2,1415,test
D:\22_SkinSense_ML\datatset2\train\Fungal_infections\FUNGAL-INFECTION_009_jpg.rf.7438b1a1ec2474f3fbe3699d9b59b01b.jpg,Fungal_infections,Fungal_infection,datatset2,1415,test
